N,summary,baseline,min_rounds,n_features,n_games_learn,n_games_heldout,frac_at_ceiling_learn,frac_at_ceiling_heldout,outcome,metric,model_family,delta_cv_r2,ci_low,ci_high,cv_r2_base,cv_r2_full,delta_heldout_r2,ci_low_heldout,ci_high_heldout,heldout_r2_base,heldout_r2_full,delta_cv_auc,auc_ci_low,auc_ci_high,cv_auc_base,cv_auc_full,delta_heldout_auc,auc_ci_low_heldout,auc_ci_high_heldout,heldout_auc_base,heldout_auc_full
1,mean_of_rounds,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,contribution_rate,delta_r2,random forest,-0.03991796039997242,-0.10047489878640428,0.018072420580689648,0.10273882828009062,0.0628208678801182,0.02560149628276487,-0.026238746548209832,0.08176045344271694,0.07226373712703593,0.0978652334098008,,,,,,,,,,
1,mean_of_rounds,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.19027027027027021,-0.3290366246928747,-0.052979267596203104,0.6405405405405405,0.45027027027027033,-0.0010958904109590328,-0.11618118371218492,0.11431375363828782,0.6317808219178083,0.6306849315068492
2,mean_of_rounds,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,elastic net,-0.037844548070937734,-0.13133377384080616,0.09991650021278684,0.034706478166854016,-0.003138069904083718,-0.04466957598360255,-0.16161027861170157,0.11527176502034135,0.0992338269104257,0.054564250926823155,,,,,,,,,,
2,mean_of_rounds,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.02408142999006957,-0.18012611530542205,0.12712060400429315,0.5489076464746773,0.5248262164846077,0.02902662592754257,-0.08611201298701301,0.14064550977879792,0.5955914447839371,0.6246180707114797
2,mean_of_rounds,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,random forest,-0.014867418597705129,-0.09111740968135763,0.05962777321476898,0.1211016369997755,0.10623421840207037,0.01860707511563786,-0.052565805890991704,0.08568550348352423,0.059988186766983365,0.07859526188262123,,,,,,,,,,
2,mean_of_rounds,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.11991062562065546,-0.2475875028444647,0.012156836136428107,0.6283515392254221,0.5084409136047666,-0.09100829332169358,-0.2108063377692817,0.03504885057471249,0.605194238323876,0.5141859450021824
2,mean_of_rounds,early_contribution,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,elastic net,0.005515536350638062,-0.0698368481175168,0.11646510462555264,-0.015920455940061196,-0.010404919589423134,-0.04245145572546871,-0.16648160036828177,0.1276832335435113,0.09701570665229187,0.054564250926823155,,,,,,,,,,
2,mean_of_rounds,early_contribution,12,151,91,137,0.4175824175824176,0.4233576642335766,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.06901688182720955,-0.20897853036611447,0.06505127638401612,0.6002979145978152,0.5312810327706057,0.013640331732867716,-0.10137709777673212,0.13139437902219853,0.6382584024443475,0.6518987341772152
2,mean_of_rounds,early_contribution,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,random forest,-0.0053261894187406345,-0.08530936368652649,0.07284621492909363,0.10772943136724578,0.10240324194850514,0.006330166610909793,-0.06929646960760319,0.06806796829729145,0.07124923405544892,0.07757940066635871,,,,,,,,,,
2,mean_of_rounds,early_contribution,12,151,91,137,0.4175824175824176,0.4233576642335766,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.17080436941410143,-0.3199066077650573,-0.021011491367528543,0.6603773584905661,0.4895729890764647,-0.07256656481885637,-0.19174974234977013,0.05035268847006659,0.6205805325185508,0.5480139676996945
3,mean_of_rounds,no_baseline,12,151,94,146,0.4148936170212766,0.4041095890410959,contribution_rate,delta_r2,elastic net,0.0029742689211704754,-0.09138397493734288,0.13667390571107313,0.05137180557061416,0.054346074491784635,0.022101256139558934,-0.10431538357527403,0.1908057505062551,0.07170875445999048,0.09381001059954941,,,,,,,,,,
3,mean_of_rounds,no_baseline,12,151,94,146,0.4148936170212766,0.4041095890410959,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.014918414918414835,-0.13419776537082512,0.11167906102697121,0.5771561771561771,0.5622377622377622,-0.03224235339957149,-0.15553300941695053,0.08409312293006024,0.5962400155854277,0.5639976621858562
3,mean_of_rounds,no_baseline,12,151,94,146,0.4148936170212766,0.4041095890410959,contribution_rate,delta_r2,random forest,0.004520359166099386,-0.06577397837648452,0.08386003982776913,0.11660878720283918,0.12112914636893857,0.025112020369443377,-0.05175739658757658,0.09745541358724143,0.06954238652778766,0.09465440689723104,,,,,,,,,,
3,mean_of_rounds,no_baseline,12,151,94,146,0.4148936170212766,0.4041095890410959,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.09603729603729605,-0.24592286825017082,0.05344202898550716,0.565967365967366,0.4699300699300699,-0.10461718293395672,-0.19738056279080116,-0.010081184644305697,0.6046171829339567,0.5
3,mean_of_rounds,early_contribution,12,151,94,146,0.4148936170212766,0.4041095890410959,contribution_rate,delta_r2,elastic net,-0.01440595641736897,-0.11907020210506845,0.10477419828570382,0.06990402034017296,0.055498063922803986,-0.04899435743529457,-0.08757664985184921,-0.0027555501517438933,0.2353131500327591,0.18631879259746453,,,,,,,,,,
3,mean_of_rounds,early_contribution,12,151,94,146,0.4148936170212766,0.4041095890410959,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.011655011655011704,-0.12830122180451137,0.10502659050517243,0.6247086247086248,0.6130536130536131,-0.09896746541983248,-0.2055988037224986,0.012285349586258432,0.6935515293200857,0.5945840639002532
3,mean_of_rounds,early_contribution,12,151,94,146,0.4148936170212766,0.4041095890410959,contribution_rate,delta_r2,random forest,0.006541066975817467,-0.07319290197760243,0.09487569863775602,0.12082108990882134,0.1273621568846388,-0.005078286967598933,-0.08681939273899847,0.06824189808559415,0.11461145488196045,0.10953316791436152,,,,,,,,,,
3,mean_of_rounds,early_contribution,12,151,94,146,0.4148936170212766,0.4041095890410959,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.06526806526806528,-0.18408322279671194,0.055479797979798046,0.6438228438228438,0.5785547785547785,-0.1189362945645821,-0.22624022405411118,-0.013010046848040989,0.6675433469705825,0.5486070524060004
4,mean_of_rounds,no_baseline,12,151,98,155,0.40816326530612246,0.4258064516129032,contribution_rate,delta_r2,elastic net,0.004118189761044944,-0.11969672818786418,0.17487412964314603,-0.017432908300965222,-0.013314718539920278,-0.039577869657917875,-0.15640263709280464,0.11301910388195802,0.10003233927850197,0.060454469620584095,,,,,,,,,,
4,mean_of_rounds,no_baseline,12,151,98,155,0.40816326530612246,0.4258064516129032,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.06702586206896555,-0.20124746761399295,0.05738040634966135,0.5890086206896552,0.5219827586206897,0.0042560435818862485,-0.09457380617977534,0.09921137579525742,0.5910793326523663,0.5953353762342526
4,mean_of_rounds,no_baseline,12,151,98,155,0.40816326530612246,0.4258064516129032,contribution_rate,delta_r2,random forest,-0.06077829991724093,-0.13374537205327158,0.020242403018220362,0.10348546633010192,0.042707166412860986,-0.012509123709278702,-0.09525872060924392,0.05872793331794583,0.07433505034640087,0.061825926637122164,,,,,,,,,,
4,mean_of_rounds,no_baseline,12,151,98,155,0.40816326530612246,0.4258064516129032,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.004741379310344684,-0.13404433957843498,0.12501052188552184,0.5228448275862069,0.5181034482758622,-0.1098059244126659,-0.19901284748508719,-0.017533854921279107,0.6098059244126659,0.5
4,mean_of_rounds,early_contribution,12,151,98,155,0.40816326530612246,0.4258064516129032,contribution_rate,delta_r2,elastic net,-0.0003036934622697718,-0.08424314718374756,0.12157760032901307,0.1000171006924152,0.09971340723014543,-0.04052221505664222,-0.08063587875307339,0.011181314693248675,0.290266811378033,0.2497445963213908,,,,,,,,,,
4,mean_of_rounds,early_contribution,12,151,98,155,0.40816326530612246,0.4258064516129032,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.07176724137931045,-0.15136343690236043,0.006988130160799283,0.7191810344827587,0.6474137931034483,-0.026727953694245743,-0.057183722527472634,0.001776355885973871,0.6763704460333674,0.6496424923391216
4,mean_of_rounds,early_contribution,12,151,98,155,0.40816326530612246,0.4258064516129032,contribution_rate,delta_r2,random forest,-0.02861862158390338,-0.10816695197887818,0.05693875136035373,0.1361652164715197,0.10754659488761631,-0.03091497801829135,-0.10231441520112082,0.02764371443421951,0.1283978821809738,0.09748290416268246,,,,,,,,,,
4,mean_of_rounds,early_contribution,12,151,98,155,0.40816326530612246,0.4258064516129032,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.11250000000000016,-0.21948260281878385,-0.013167109574808279,0.6767241379310346,0.5642241379310344,-0.1317671092951994,-0.2207425926405227,-0.04835939217974218,0.6898195437521282,0.5580524344569288
5,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,elastic net,0.022033248771202274,-0.08366706584153541,0.1687395274898023,-0.017432908300965222,0.004600340470237052,-0.04635972967024904,-0.1623247097711235,0.09258670367787332,0.09671264490126996,0.05035291523102092,,,,,,,,,,
5,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.027801724137930917,-0.1069082977769661,0.15818310657596374,0.5890086206896552,0.6168103448275861,-0.004955242966752094,-0.10318869047619054,0.10001774993596031,0.5952685421994885,0.5903132992327365
5,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,random forest,-0.0540764187141024,-0.12906342929871661,0.03621443989354844,0.1034854663301018,0.0494090476159994,-0.011478371374341823,-0.08130401146753247,0.04846671252595265,0.07535701799217609,0.06387864661783427,,,,,,,,,,
5,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.006896551724137834,-0.1505137720118435,0.1359557521104132,0.5228448275862069,0.515948275862069,-0.10949488491048587,-0.19573252930387522,-0.01887808062122414,0.6094948849104859,0.5
5,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,elastic net,-0.006234572686013573,-0.07797964658265168,0.08961417496662315,0.14265999681545682,0.13642542412944325,-0.06877941621984252,-0.11104934862708013,-0.015148315446329665,0.3365964192287755,0.26781700300893296,,,,,,,,,,
5,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.048706896551724,-0.15285935477100093,0.04655586032741207,0.7155172413793103,0.6668103448275863,-0.020060741687979555,-0.05518441307333977,0.013610808330076524,0.6840632992327366,0.664002557544757
5,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,random forest,-0.07151246302822256,-0.13863515690263875,0.011214046732135673,0.1316051145169801,0.06009265148875753,-0.030701763432273932,-0.09427208825234919,0.02378582606144799,0.13845875684118603,0.1077569934089121,,,,,,,,,,
5,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.11206896551724144,-0.22576886401726026,-0.005160710975157598,0.7047413793103449,0.5926724137931034,-0.1351502557544758,-0.2192939409314197,-0.049846740072565544,0.6901374680306905,0.5549872122762147
6,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,elastic net,0.07005955535681141,-0.045972379517498,0.2437543801593845,-0.017432908300965222,0.05262664705584619,-0.047765068416952494,-0.16562922560895973,0.08962932053969935,0.09671264490126996,0.04894757648431747,,,,,,,,,,
6,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.043749999999999956,-0.08391775029521363,0.1688150611928421,0.5890086206896552,0.6327586206896552,0.045396419437340185,-0.06059071751644734,0.1468971317924469,0.5952685421994885,0.6406649616368287
6,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,random forest,-0.05132859131275469,-0.12558902370523117,0.045434316699489476,0.10348546633010192,0.052156875017347226,0.00045909733935789454,-0.07627799500939482,0.06258847089362406,0.07535701799217598,0.07581611533153387,,,,,,,,,,
6,mean_of_rounds,no_baseline,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.028017241379310276,-0.1627396215529692,0.0938765110858133,0.5228448275862069,0.4948275862068966,-0.10949488491048587,-0.1974646775503406,-0.019649989343563587,0.6094948849104859,0.5
6,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,elastic net,-0.007694517967533954,-0.07328333654805405,0.08440423297895658,0.17954459460020622,0.17185007663267227,-0.03594620630891343,-0.08340473696909476,0.012231507304561955,0.37192175364225666,0.3359755473333432,,,,,,,,,,
6,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.041810344827586166,-0.11738423709272464,0.026745833813862262,0.7482758620689656,0.7064655172413794,-0.033727621483375936,-0.06901265561592954,8.328209109553303e-05,0.7002877237851662,0.6665601023017903
6,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,contribution_rate,delta_r2,random forest,-0.07135794842307475,-0.13487821452075846,0.011907101021250092,0.1422982468391829,0.07094029841610816,-0.025914984654390794,-0.09403151984690174,0.02999754696863935,0.15145181611910252,0.12553683146471173,,,,,,,,,,
6,mean_of_rounds,early_contribution,12,151,98,160,0.40816326530612246,0.425,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.1344827586206897,-0.24065735570957944,-0.03762301104692424,0.7172413793103448,0.5827586206896551,-0.11269181585677734,-0.18770043822297922,-0.03913282710004022,0.7025255754475703,0.589833759590793
7,mean_of_rounds,no_baseline,12,151,100,161,0.4,0.422360248447205,contribution_rate,delta_r2,elastic net,0.0153082933371671,-0.09992383153767433,0.1836837279249016,0.03344432333795733,0.04875261667512443,-0.02810382193753347,-0.1390244895595227,0.09719709278870464,0.10123472134910627,0.0731308994115728,,,,,,,,,,
7,mean_of_rounds,no_baseline,12,151,100,161,0.4,0.422360248447205,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.09395833333333337,-0.026788492143143796,0.21386194436194436,0.6147916666666666,0.70875,0.018817204301075252,-0.07297227237812369,0.111239230190986,0.5983554712207464,0.6171726755218216
7,mean_of_rounds,no_baseline,12,151,100,161,0.4,0.422360248447205,contribution_rate,delta_r2,random forest,-0.0685009567517606,-0.15381478637114968,0.027377523815125777,0.10602387048353046,0.03752291373176986,-0.010983205906667015,-0.08271850339846969,0.05591393484774393,0.0801164908236498,0.06913328491698278,,,,,,,,,,
7,mean_of_rounds,no_baseline,12,151,100,161,0.4,0.422360248447205,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.061249999999999916,-0.19966897856242122,0.07378892803856382,0.5970833333333333,0.5358333333333334,-0.11329854522454141,-0.1992439364083102,-0.022648107457610842,0.6132985452245414,0.5
7,mean_of_rounds,early_contribution,12,151,100,161,0.4,0.422360248447205,contribution_rate,delta_r2,elastic net,-0.045653835493767114,-0.11735712536749106,0.045411646121084046,0.20447615408755682,0.1588223185937897,-0.046694320452949856,-0.08921368237223978,0.0012636112179108356,0.42387626264240297,0.3771819421894531,,,,,,,,,,
7,mean_of_rounds,early_contribution,12,151,100,161,0.4,0.422360248447205,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.01749999999999996,-0.13109232406107416,0.09293749999999987,0.7324999999999999,0.715,-0.03320683111954459,-0.06445245577928575,-0.0019408470962930602,0.7136306135357369,0.6804237824161923
7,mean_of_rounds,early_contribution,12,151,100,161,0.4,0.422360248447205,contribution_rate,delta_r2,random forest,-0.07889067847260112,-0.16199037100141117,0.014880439851093866,0.1622077802136066,0.08331710174100548,-0.028548789386691698,-0.08890593318642435,0.023464058903957905,0.16460894851783925,0.13606015913114755,,,,,,,,,,
7,mean_of_rounds,early_contribution,12,151,100,161,0.4,0.422360248447205,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.11666666666666659,-0.20264958175505057,-0.03466993435927509,0.7395833333333333,0.6229166666666667,-0.092741935483871,-0.16728608310794194,-0.014659370927011976,0.7107052498418722,0.6179633143580012
8,mean_of_rounds,no_baseline,12,151,100,162,0.4,0.41975308641975306,contribution_rate,delta_r2,elastic net,0.036972115536090366,-0.08555411454257257,0.21947239680975256,0.03344432333795733,0.0704164388740477,0.014762575444227322,-0.09107255314354948,0.12831655911922182,0.10426009956504112,0.11902267500926844,,,,,,,,,,
8,mean_of_rounds,no_baseline,12,151,100,162,0.4,0.41975308641975306,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.06729166666666675,-0.056267219131731265,0.18542368659420275,0.6147916666666666,0.6820833333333334,0.003754693366708417,-0.08152267059570739,0.09391935398041722,0.600281602002503,0.6040362953692114
8,mean_of_rounds,no_baseline,12,151,100,162,0.4,0.41975308641975306,contribution_rate,delta_r2,random forest,-0.060158310178122676,-0.13684586466228707,0.03829359285663929,0.10602387048353046,0.04586556030540778,0.006896943735639316,-0.053547129076783606,0.06223343456202324,0.08215747777969029,0.08905442151532961,,,,,,,,,,
8,mean_of_rounds,no_baseline,12,151,100,162,0.4,0.41975308641975306,maxed_out,delta_auc,random forest,,,,,,,,,,,0.04250000000000009,-0.08639246064775973,0.16346449686293432,0.5970833333333333,0.6395833333333334,-0.11639549436795993,-0.19869946230106778,-0.02755555274838883,0.6163954943679599,0.5
8,mean_of_rounds,early_contribution,12,151,100,162,0.4,0.41975308641975306,contribution_rate,delta_r2,elastic net,-0.03704894628426891,-0.10896829981376996,0.0572856837587603,0.2610329472422085,0.22398400095793958,-0.006867403689051921,-0.05469053959409084,0.040092374920380654,0.46206800796740655,0.4552006042783546,,,,,,,,,,
8,mean_of_rounds,early_contribution,12,151,100,162,0.4,0.41975308641975306,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.019166666666666665,-0.07779795046264433,0.11037720046162332,0.7520833333333333,0.77125,-0.07180851063829785,-0.16041307992791717,0.013660279942363176,0.7296620775969963,0.6578535669586985
8,mean_of_rounds,early_contribution,12,151,100,162,0.4,0.41975308641975306,contribution_rate,delta_r2,random forest,-0.03392303954863041,-0.0988077900529443,0.038333716011606844,0.1851455909939349,0.1512225514453045,-0.005938499997022784,-0.05573042177269585,0.03609289501340027,0.18414150392051332,0.17820300392349053,,,,,,,,,,
8,mean_of_rounds,early_contribution,12,151,100,162,0.4,0.41975308641975306,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.0625,-0.13762832926570456,0.009654299579672686,0.7454166666666666,0.6829166666666666,-0.06492490613266588,-0.13224032425031723,0.00046832784979335124,0.7166770963704632,0.6517521902377973
9,mean_of_rounds,no_baseline,12,151,100,164,0.4,0.4146341463414634,contribution_rate,delta_r2,elastic net,0.023457736193099543,-0.08960323125173339,0.1886481629465732,0.03344432333795733,0.05690205953105687,-0.017683561341256038,-0.12120955654943914,0.09502060022600975,0.11105484365004792,0.09337128230879188,,,,,,,,,,
9,mean_of_rounds,no_baseline,12,151,100,164,0.4,0.4146341463414634,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.06395833333333345,-0.04748455678261386,0.17481560412692793,0.6147916666666666,0.6787500000000001,-0.008042279411764719,-0.09948059505083821,0.07762974337269993,0.6013327205882353,0.5932904411764706
9,mean_of_rounds,no_baseline,12,151,100,164,0.4,0.4146341463414634,contribution_rate,delta_r2,random forest,-0.06405431692880303,-0.1376349030301528,0.029902932223982947,0.10602387048353057,0.041969553554727534,0.014949120865287213,-0.039418895698641696,0.06194652019114216,0.08560684607405011,0.10055596693933733,,,,,,,,,,
9,mean_of_rounds,no_baseline,12,151,100,164,0.4,0.4146341463414634,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.07624999999999993,-0.22383494381359098,0.07164096547709992,0.5970833333333333,0.5208333333333334,-0.05928308823529427,-0.17485656483765719,0.05528463419501206,0.6155024509803922,0.556219362745098
9,mean_of_rounds,early_contribution,12,151,100,164,0.4,0.4146341463414634,contribution_rate,delta_r2,elastic net,-0.05685896284718506,-0.12647225075481927,0.03708349558958045,0.27630797031667464,0.2194490074694896,0.00035595048842418375,-0.04110153541916911,0.0450210645917331,0.4789715400008153,0.4793274904892395,,,,,,,,,,
9,mean_of_rounds,early_contribution,12,151,100,164,0.4,0.4146341463414634,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.05625000000000002,-0.13105707722414012,0.013647735169295981,0.7658333333333334,0.7095833333333333,-0.07781862745098034,-0.16348410760280968,0.009981368257530229,0.7408088235294117,0.6629901960784313
9,mean_of_rounds,early_contribution,12,151,100,164,0.4,0.4146341463414634,contribution_rate,delta_r2,random forest,-0.03560853963973298,-0.09104360330108947,0.030304706303602356,0.1865852567281605,0.15097671708842753,0.009018955920318539,-0.03291640532027217,0.04522678127184758,0.1960947553440039,0.20511371126432243,,,,,,,,,,
9,mean_of_rounds,early_contribution,12,151,100,164,0.4,0.4146341463414634,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.03833333333333344,-0.10715449168318016,0.030775384133830685,0.7554166666666667,0.7170833333333333,-0.06855085784313719,-0.13154914301726997,-0.009640945467416173,0.7359834558823529,0.6674325980392157
10,mean_of_rounds,no_baseline,12,151,101,166,0.39603960396039606,0.41566265060240964,contribution_rate,delta_r2,elastic net,-0.03589300672905105,-0.15644117936461233,0.14725874173428405,-0.006099389924290266,-0.04199239665334131,-0.034261107710034544,-0.13112317965897527,0.07823550867259306,0.12808144631271146,0.09382033860267691,,,,,,,,,,
10,mean_of_rounds,no_baseline,12,151,101,166,0.39603960396039606,0.41566265060240964,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.12786885245901647,0.004546892070611222,0.2467809967809966,0.5897540983606557,0.7176229508196722,0.009786343941431297,-0.0746430646051738,0.09305404751536242,0.6116091438816674,0.6213954878230987
10,mean_of_rounds,no_baseline,12,151,101,166,0.39603960396039606,0.41566265060240964,contribution_rate,delta_r2,random forest,-0.004603715337747949,-0.06985540952520511,0.08042635445178581,0.08553927609471301,0.08093556075696506,0.015649499099108066,-0.04497167877447577,0.07102640845580466,0.08935832737079086,0.10500782646989892,,,,,,,,,,
10,mean_of_rounds,no_baseline,12,151,101,166,0.39603960396039606,0.41566265060240964,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0807377049180329,-0.06602014057371196,0.22183849454143806,0.5422131147540983,0.6229508196721312,-0.06872852233676996,-0.17727154050054325,0.039142757067691165,0.6173614223815929,0.5486329000448229
10,mean_of_rounds,early_contribution,12,151,101,166,0.39603960396039606,0.41566265060240964,contribution_rate,delta_r2,elastic net,-0.05751739479711815,-0.12015423584402286,0.02655907607683898,0.29662175667112733,0.23910436187400919,0.0187982244073146,-0.028299126806917242,0.06574126651052839,0.49074621928604234,0.5095444436933569,,,,,,,,,,
10,mean_of_rounds,early_contribution,12,151,101,166,0.39603960396039606,0.41566265060240964,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.0036885245901639996,-0.0644350579926133,0.06696531980807986,0.8012295081967212,0.8049180327868852,-0.055505752278499854,-0.14079076800016932,0.0294799502653842,0.7442850739578664,0.6887793216793665
10,mean_of_rounds,early_contribution,12,151,101,166,0.39603960396039606,0.41566265060240964,contribution_rate,delta_r2,random forest,-0.014666985876582994,-0.0652329053079428,0.052857596325278214,0.1746980997344597,0.16003111385787672,0.017631085859966977,-0.026187245645932406,0.055755165894306714,0.2058609321460203,0.22349201800598728,,,,,,,,,,
10,mean_of_rounds,early_contribution,12,151,101,166,0.39603960396039606,0.41566265060240964,maxed_out,delta_auc,random forest,,,,,,,,,,,0.051639344262294995,-0.0020344944792353684,0.10556010928961752,0.7713114754098361,0.8229508196721311,-0.046914686986403886,-0.10373647730080061,0.007104425786708001,0.7353951890034366,0.6884805020170327
1,cumulative,no_baseline,12,151,87,123,0.42528735632183906,0.4065040650406504,contribution_rate,delta_r2,elastic net,-0.04693279332302014,-0.18530398765353184,0.13843174843142317,0.03719086949389938,-0.009741923829120758,-0.008001950892587484,-0.17925994688272198,0.18856860799416958,0.07578542672925415,0.06778347583666666,,,,,,,,,,
1,cumulative,no_baseline,12,151,87,123,0.42528735632183906,0.4065040650406504,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.000540540540540535,-0.12858898046398046,0.12949852865550535,0.5594594594594595,0.56,-0.1016438356164383,-0.22339158260901956,0.021120061465410934,0.606027397260274,0.5043835616438357
1,cumulative,no_baseline,12,151,87,123,0.42528735632183906,0.4065040650406504,contribution_rate,delta_r2,random forest,-0.02415920336241506,-0.07623999544384981,0.029747522170342995,0.11817001701368324,0.09401081365126818,0.004890170606395627,-0.052263274226353386,0.06328648578848259,0.07969447568613408,0.08458464629252971,,,,,,,,,,
1,cumulative,no_baseline,12,151,87,123,0.42528735632183906,0.4065040650406504,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.11567567567567583,-0.25874973780196475,0.026729040975364226,0.6437837837837839,0.528108108108108,0.005068493150684916,-0.11632286697142162,0.11956275297839139,0.599041095890411,0.6041095890410959
1,cumulative,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,contribution_rate,delta_r2,elastic net,-0.004492777536277304,-0.12014128880325321,0.14638600679963545,-0.005250256414384591,-0.009743033950661895,-0.015101859940432782,-0.17599577743229142,0.1897466969289294,0.08288533577709944,0.06778347583666666,,,,,,,,,,
1,cumulative,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.005945945945945996,-0.12807319352765945,0.1343971306471307,0.5405405405405406,0.5464864864864866,-0.126986301369863,-0.23570062444739157,-0.018603708791208637,0.6398630136986302,0.5128767123287672
1,cumulative,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,contribution_rate,delta_r2,random forest,-0.005889952635426465,-0.05257132690756522,0.049612558459416374,0.10273882828009062,0.09684887564466416,0.010356905440078945,-0.03926581883443155,0.06331023946308782,0.07226373712703615,0.0826206425671151,,,,,,,,,,
1,cumulative,early_contribution,12,151,87,123,0.42528735632183906,0.4065040650406504,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.15459459459459463,-0.2962973239610309,-0.014839838231496035,0.6405405405405405,0.4859459459459459,-0.02493150684931511,-0.14298935300386467,0.09729768688102035,0.6317808219178083,0.6068493150684932
2,cumulative,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,elastic net,0.027932090513633434,-0.06754669676760809,0.16471488493898448,0.034706478166854016,0.06263856868048745,-0.10542596397326787,-0.22871017404239657,0.051228239737911546,0.0992338269104257,-0.006192137062842162,,,,,,,,,,
2,cumulative,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.07621648460774577,-0.059834560265594826,0.21093910634898563,0.5489076464746773,0.625124131082423,-0.07354866870362275,-0.1627592253081603,0.02423903013525655,0.5955914447839371,0.5220427760803144
2,cumulative,no_baseline,12,151,91,137,0.4175824175824176,0.4233576642335766,contribution_rate,delta_r2,random forest,-0.00609570245393809,-0.0734634002510976,0.06607054091142268,0.1211016369997755,0.11500593454583741,0.02563002008482429,-0.03327985124008625,0.08377060511145268,0.05998818676698314,0.08561820685180743,,,,,,,,,,
