block,feature,family,endgame,middle,opening,swing
pre,max_first_person_lexical_wordcount,Lexical (LIWC),-0.2690416909117201,-0.2442215048501083,-0.13897868369766272,-0.13006300721405736
post,max_First_Person_Single_receptiveness_yeomans,Receptiveness,0.022444315875418397,0.07010765306841675,-0.10616579828914856,0.12861011416456697
window,min_user_min_verbs_lexical_wordcount,Lexical (LIWC),-0.0704474685362434,-0.0878783176205713,-0.19816091045189435,0.12771344191565095
pre,min_user_max_relative_lexical_wordcount,Lexical (LIWC),-0.014350644738935563,0.2304347174534541,0.11272996810861072,-0.1270806128475463
window,stdev_user_max_textblob_polarity,Sentiment & emotion,0.15943279994689752,0.19246229101057524,0.0339871765301506,0.12544562341674692
post,max_user_min_certainty_rocklage,Sentiment & emotion,-0.03378510974489624,0.027149837611120664,0.08984450973644176,-0.123629619481338
window,stdev_user_max_dale_chall_score,Volume & form,0.15036239981837599,0.1896714455321933,0.027708235859169306,0.12265416395920668
post,max_certainty_rocklage,Sentiment & emotion,-0.10621690827020064,0.053646356554877636,0.01632859607911466,-0.1225455043493153
pre,max_preposition_lexical_wordcount,Lexical (LIWC),-0.32505388269864427,-0.2344516757530266,-0.20319332679383817,-0.1218605559048061
post,stdev_user_max_forward_flow,Semantic dynamics,0.10355265800489889,0.03913472293893242,-0.018270717713664134,0.12182337571856303
pre,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),-0.21971489971361566,-0.0014636562100684342,-0.09873309595039087,-0.12098180376322479
window,max_first_pronouns_proportion,Semantic dynamics,0.13305579932096234,0.13401801182623796,0.25396735239038726,-0.12091155306942492
post,max_positive_affect_lexical_wordcount,Lexical (LIWC),-0.04197036299924428,0.11198786565546665,0.0778998192320122,-0.11987018223125648
window,stdev_user_min_neutral_bert,Sentiment & emotion,0.172261530676808,0.18682940294564251,0.053180411382555255,0.11908111929425275
post,mean_user_max_neutral_bert,Sentiment & emotion,-0.10947928863517449,-0.0002311706516758433,-0.22841350786168532,0.11893421922651083
pre,stdev_user_max_dale_chall_score,Volume & form,-0.2694985851433716,-0.30997583714052596,-0.1510432407770011,-0.11845534436637051
post,max_num_chars,Volume & form,0.039132724530882554,0.05473236468118378,-0.07904898267339497,0.11818170720427752
pre,mean_info_exchange_zscore_conversation,Semantic dynamics,-0.09048808623739468,0.0014523536810670096,0.025907698756702603,-0.11639578499409728
window,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,-0.015354853196037483,-0.14205281745147816,-0.1306474812259385,0.11529262802990102
window,max_inclusive_lexical_wordcount,Lexical (LIWC),0.04248658641019603,0.16767549903574944,0.15774679408190104,-0.115260207671705
pre,mean_user_max_num_chars,Volume & form,-0.22202685874911532,0.014195149014911283,-0.33640140653069345,0.11437454778157813
pre,max_dale_chall_score,Volume & form,-0.2639248584397488,-0.2865304626867151,-0.14958624571987986,-0.11433861271986892
window,max_user_min_certainty_rocklage,Sentiment & emotion,-0.014763048201951557,0.012444849472421205,0.09861311591099689,-0.11337616411294844
post,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),0.04031568700380737,0.08155892071491375,-0.07146684357971597,0.11178253058352333
post,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,0.1357813604346163,0.0035214791543144294,0.02463046549249427,0.11115089494212203
post,max_content_word_accommodation_per_conv,Semantic dynamics,-0.06529026029819131,0.036608881060265074,0.04539378967536509,-0.1106840499735564
pre,min_user_max_verbs_lexical_wordcount,Lexical (LIWC),0.03171156208306406,0.2516295286134146,-0.07883661610473959,0.11054817818780366
pre,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,-0.3178341501365233,-0.3002382509537717,-0.20738490542197646,-0.11044924471454681
pre,max_past_tense_lexical_wordcount,Lexical (LIWC),-0.23177235303707458,-0.2021685774645227,-0.34219669705557315,0.11042434401849857
window,incongruent_modulation,Semantic dynamics,0.09294362303884812,0.20687840920045167,0.20275393354847407,-0.10981031050962595
post,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,-0.080713169707961,0.022410872619230585,-0.1898622778549909,0.10914910814702991
pre,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),-0.34472945734642463,-0.30060107195443553,-0.23585166656339593,-0.1088777907830287
window,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,0.013075127461325298,-0.08006118131698418,-0.09532623081683851,0.10840135827816381
pre,sum_num_chars,Volume & form,-0.49627843269852545,-0.43866923030823723,-0.38892559115084047,-0.10735284154768499
pre,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,-0.003543282445412127,-0.10568569948221647,-0.11012677966032894,0.1065834972149168
pre,max_time_diff,Participation & timing,-0.6345086023196062,-0.6048013823549132,-0.5287029348199422,-0.10580566749966391
post,stdev_user_min_forward_flow,Semantic dynamics,0.07431280485471846,0.09893706757527843,-0.03023783563423779,0.10455064048895625
window,min_user_max_certainty_rocklage,Sentiment & emotion,-0.029136899997696523,-0.0626241700463586,0.07519144328888547,-0.104328343286582
post,stdev_user_max_dale_chall_score,Volume & form,0.010952060406353237,0.06688396980843178,-0.09260209679600301,0.10355415720235625
pre,max_user_min_article_lexical_wordcount,Lexical (LIWC),-0.26473380095565996,-0.08761661956665581,-0.16124814616676517,-0.1034856547888948
pre,max_content_word_accommodation_per_conv,Semantic dynamics,-0.22596279220137952,-0.27548358577849147,-0.12252520856842072,-0.1034375836329588
pre,team_burstiness,Participation & timing,-0.1701443483125628,-0.24248730920991923,-0.06684457113131934,-0.10329977718124347
pre,stdev_user_max_forward_flow,Semantic dynamics,-0.07646788525520251,-0.05092349496903774,0.02668245224350982,-0.10315033749871233
window,stdev_user_max_textblob_subjectivity,Sentiment & emotion,0.1380131488232344,0.23279440252259065,0.03547377300041281,0.10253937582282159
pre,max_user_min_argue_lexical_wordcount,Lexical (LIWC),-0.17351194550784252,-0.08563044929692032,-0.07152251371842432,-0.1019894317894182
post,min_user_max_neutral_bert,Sentiment & emotion,-0.07877977956511657,-0.06384639096009331,-0.1804469122587882,0.10166713269367163
pre,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,-0.20212367462843003,-0.1335019559592363,-0.3035445131291243,0.10142083850069425
pre,gini_coefficient_sum_num_messages,Participation & timing,-0.49500674461895355,-0.4682278835032553,-0.39373429112813774,-0.10127245349081582
pre,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),-0.4141196926355418,-0.30847333443144465,-0.3145350790445524,-0.09958461359098941
pre,max_article_lexical_wordcount,Lexical (LIWC),-0.41804958994777464,-0.23167513941514836,-0.3197497283321251,-0.09829986161564952
post,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),-0.051861278892085284,0.10398713584558399,0.04539289450826389,-0.09725417340034917
pre,max_positivity_zscore_conversation,Sentiment & emotion,-0.2553176289113493,-0.26499397725034246,-0.1582127903507042,-0.09710483856064508
pre,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,0.11715422566201829,0.12446358138912203,0.2135378049293573,-0.09638357926733902
window,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),-0.03250854566950918,-0.06870462673187025,-0.12714209487950262,0.09463354920999345
post,max_dale_chall_score,Volume & form,-0.005498823742115858,0.06469596434933522,-0.09960348594533397,0.09410466220321811
post,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),-0.013547167707646357,0.06866782524355679,-0.10754674069086653,0.09399957298322018
window,max_user_min_forward_flow,Semantic dynamics,0.1280422981673533,0.1676005809709586,0.03425087940012119,0.0937914187672321
window,mean_user_min_textblob_polarity,Sentiment & emotion,0.032977349385724115,-0.09217099822411402,-0.06073674039670253,0.09371408978242665
pre,max_exclusive_lexical_wordcount,Lexical (LIWC),-0.31123100299944856,-0.18945798492261004,-0.21763651318532307,-0.09359448981412549
pre,max_user_min_content_word_accommodation_per_conv,Semantic dynamics,-0.07120431058619682,-0.11936321267456415,0.021942235129095,-0.09314654571529182
window,min_user_max_word_TTR,Volume & form,-0.01155456253428718,0.007202422357228318,-0.10423005390142831,0.09267549136714114
window,min_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),-0.09816016548542077,-0.11494205048064857,-0.19062131690974593,0.09246115142432516
pre,min_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),0.028271970163511042,0.2181979998798206,-0.06414543528547953,0.09241740544899057
pre,mean_user_min_forward_flow,Semantic dynamics,-0.40675274230540065,-0.38340970374039496,-0.316058115443056,-0.09069462686234464
window,max_dale_chall_score,Volume & form,0.13581462498933053,0.17893445234300834,0.046077288622174,0.08973733636715653
pre,max_first_person_singular_lexical_wordcount,Lexical (LIWC),-0.17338201932372696,-0.19669974565196616,-0.26268841836096246,0.0893063990372355
window,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,0.14381420635246467,0.1840557149395547,0.05456291086233906,0.08925129549012562
window,max_num_chars,Volume & form,0.1136239791171966,0.184509580895336,0.02441627127729248,0.08920770783990412
pre,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),-0.07854496111751169,-0.044303833666089254,0.01052619259149934,-0.08907115370901103
window,mean_user_min_certainty_rocklage,Sentiment & emotion,-0.07099575594649125,-0.0641201813216674,0.017370033681827927,-0.08836578962831917
pre,min_user_min_verbs_lexical_wordcount,Lexical (LIWC),0.0965836660239519,0.2824620003303978,0.008518254304839237,0.08806541171911265
window,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),0.02528254085086764,0.09807056958302862,-0.06272104742415868,0.08800358827502633
pre,mean_user_min_certainty_rocklage,Sentiment & emotion,0.004327835130059133,0.0824421318475871,0.09131217443428438,-0.08698433930422525
window,turn_taking_index,Participation & timing,0.10787078023862948,0.12318882189047972,0.19441648493710412,-0.08654570469847464
post,max_textblob_polarity,Sentiment & emotion,0.027868761324446246,0.07825124652597462,0.11397096628714391,-0.08610220496269766
post,min_user_max_textblob_polarity,Sentiment & emotion,0.020510732566340062,-0.08402922074402348,-0.06486034053372124,0.0853710731000613
pre,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,-0.18404794820794076,-0.13192441263510743,-0.10088701027808583,-0.08316093792985493
pre,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,0.18739876674662534,0.10888967646477844,0.2702510259826202,-0.08285225923599485
post,mean_user_min_certainty_rocklage,Sentiment & emotion,-0.025185145999096586,-0.002969977780527546,0.05676939124949585,-0.08195453724859243
post,discursive_diversity,Semantic dynamics,0.07150865570128272,0.13103218932696736,-0.01007681603727426,0.08158547173855697
pre,mean_user_max_present_tense_lexical_wordcount,Lexical (LIWC),-0.22176524373804743,0.039098702882008916,-0.3031246930825926,0.08135944934454517
window,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),-0.003789805820914941,0.03912940394605991,0.07658432130647883,-0.08037412712739377
pre,mean_user_max_forward_flow,Semantic dynamics,-0.473816303781065,-0.40344425658830324,-0.3944496636062414,-0.07936664017482359
window,min_user_min_word_TTR,Volume & form,-0.09449848662038232,-0.08386212808636555,-0.17302742466413487,0.07852893804375255
window,max_article_lexical_wordcount,Lexical (LIWC),0.05735921038780237,0.21601425174606453,-0.02059956673368679,0.07795877712148916
pre,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,-0.048723068722706826,-0.14174230516997535,0.02921009308714974,-0.07793316180985657
pre,min_user_max_social_lexical_wordcount,Lexical (LIWC),0.17119046506454522,0.20108802195530334,0.09367562201893935,0.07751484304560587
post,stdev_user_max_certainty_rocklage,Sentiment & emotion,-0.09674392428621212,0.0744323210695669,-0.01989848802504758,-0.07684543626116454
window,stdev_user_max_forward_flow,Semantic dynamics,0.055241151655590924,-0.02618787227360663,-0.021463502711989817,0.07670465436758074
pre,min_user_max_mimicry_bert,Semantic dynamics,-0.25600720973387275,-0.20860468557299366,-0.17992357420006916,-0.0760836355338036
window,min_cognitive_mech_lexical_wordcount,Lexical (LIWC),-0.04806732912134359,-0.09591586716604178,-0.12222380484658438,0.07415647572524078
window,min_user_max_relative_lexical_wordcount,Lexical (LIWC),-0.06142053285212932,-0.062251342555120624,-0.13542804873832698,0.07400751588619767
post,min_user_max_word_TTR,Volume & form,0.029167036087504598,0.007166765546371397,-0.04218907231105449,0.07135610839855909
pre,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,0.06679298730027915,0.03280671350872735,0.13769545146149909,-0.07090246416121994
window,min_textblob_polarity,Sentiment & emotion,-0.06753759489120381,-0.18940788912363973,0.0013507905004119043,-0.06888838539161572
post,stdev_user_min_info_exchange_zscore_conversation,Semantic dynamics,0.1021777809580931,0.02848385644766698,0.033331855441462596,0.0688459255166305
window,sum_num_chars,Volume & form,0.16676941590755834,0.35515004964529595,0.09792619806387215,0.06884321784368619
post,mean_user_min_textblob_polarity,Sentiment & emotion,0.12824655607414784,-0.03952059261748652,0.059952172149711595,0.06829438392443624
window,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,0.037297744651517535,0.04093817128393553,-0.030269832226567414,0.06756757687808496
pre,incongruent_modulation,Semantic dynamics,-0.28597486437899033,-0.30863777609145565,-0.22024912050520049,-0.06572574387378985
window,max_positive_affect_lexical_wordcount,Lexical (LIWC),0.06278298127987254,0.22036666416684217,-0.0016519863548339617,0.0644349676347065
post,max_textblob_subjectivity,Sentiment & emotion,0.07183473436130967,0.10025839786078315,0.007925393122620661,0.06390934123868901
pre,max_user_min_conjunction_lexical_wordcount,Lexical (LIWC),-0.1702511879898166,-0.0834953654124073,-0.10664955913194954,-0.06360162885786705
window,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),0.08016633201481059,0.2286187266780446,0.016678063464041635,0.06348826855076896
pre,mean_user_mean_positivity_zscore_conversation,Sentiment & emotion,0.01341241345217864,0.002138970445250684,0.07644364986634866,-0.06303123641417002
pre,max_textblob_polarity,Sentiment & emotion,-0.34811431960509825,-0.34927475896469456,-0.28526322463193926,-0.062851094973159
post,max_neutral_bert,Sentiment & emotion,-0.09454851595520486,0.06032808827079293,-0.15730543888991455,0.06275692293470969
post,max_user_min_positivity_zscore_conversation,Sentiment & emotion,0.058838286978014485,-0.019223943864217923,0.12114572541243673,-0.06230743843442225
post,stdev_forward_flow,Semantic dynamics,0.03339708402267724,0.08452795511617452,-0.028786507097014167,0.062183591119691406
window,stdev_user_max_certainty_rocklage,Sentiment & emotion,0.051390766996647255,0.16535412184242937,0.11332048094813586,-0.06192971395148861
post,stdev_user_max_textblob_polarity,Sentiment & emotion,0.035608830654172724,0.12676062540316152,0.09717635577991372,-0.061567525125741
post,max_user_min_word_TTR,Volume & form,-0.04144006542881646,0.0673249222136039,-0.10254362950166525,0.06110356407284879
pre,min_certainty_rocklage,Sentiment & emotion,0.10588451121541563,0.20121323491882293,0.1663861994703735,-0.06050168825495787
window,max_first_person_lexical_wordcount,Lexical (LIWC),0.04648133004547882,0.19143612919705186,0.10608027045868264,-0.059598940413203814
window,max_textblob_polarity,Sentiment & emotion,0.159341849716701,0.18449875977113678,0.09994263443309313,0.05939921528360788
pre,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,-0.2071351361684156,-0.1462690746076301,-0.2646541222791295,0.05751898611071388
post,mean_info_exchange_zscore_conversation,Semantic dynamics,0.0020943003767364575,0.006239817155452745,-0.053344167849612635,0.05543846822634909
pre,min_cognitive_mech_lexical_wordcount,Lexical (LIWC),0.204231044545412,0.21359527894473354,0.14913203843714468,0.05509900610826732
post,stdev_user_min_Positive_Emotion_receptiveness_yeomans,Receptiveness,0.06455585726076055,0.044922682657252404,0.010099221014773643,0.0544566362459869
window,max_argue_lexical_wordcount,Lexical (LIWC),0.053618868474240244,0.21054747158221676,-0.0008287768428951249,0.05444764531713537
window,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,-0.06033325987794869,-0.16210056276556284,-0.005909377577014901,-0.05442388230093379
window,min_user_max_social_lexical_wordcount,Lexical (LIWC),-0.04004505382534032,-0.07660761376894058,-0.09400158275448316,0.053956528929142836
window,mean_user_mean_positivity_zscore_conversation,Sentiment & emotion,-0.03683332711315659,0.00034023439180588913,0.01650862366960768,-0.05334195078276427
pre,max_argue_lexical_wordcount,Lexical (LIWC),-0.3527006169151201,-0.22525934278721163,-0.3001829853104518,-0.052517631604668324
pre,max_user_min_positive_words_lexical_wordcount,Lexical (LIWC),-0.130642915136336,-0.05524674492340598,-0.1815554814374249,0.050912566301088896
post,max_social_lexical_wordcount,Lexical (LIWC),0.024865139159580493,0.01807210449911705,-0.02591109855357849,0.05077623771315898
window,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,0.0627308426342803,0.20781645499524995,0.012137910170362661,0.05059293246391764
post,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,-0.0034007490916242596,0.05878561760129151,0.046735515657295945,-0.0501362647489202
window,stdev_user_min_certainty_rocklage,Sentiment & emotion,0.045141421488384396,0.06658606262537756,-0.004791078058621721,0.04993249954700612
window,max_user_min_info_exchange_zscore_conversation,Semantic dynamics,0.004294021599340652,-0.03590826238939488,0.054112172577404014,-0.04981815097806336
pre,stdev_forward_flow,Semantic dynamics,-0.1769306922956908,-0.11638102424268312,-0.12740116640065455,-0.04952952589503626
post,max_positivity_zscore_conversation,Sentiment & emotion,-0.0240264839818525,0.04326475261994461,-0.0732860495022003,0.0492595655203478
post,min_user_min_word_TTR,Volume & form,-0.00936615137052169,0.024740313014389864,-0.0584254181422805,0.049059266771758814
post,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,0.06862699271167305,-0.02923243447194848,0.11686942311812085,-0.048242430406447795
post,max_user_min_neutral_bert,Sentiment & emotion,-0.0564550966059687,0.019105295940189736,-0.1044064193503675,0.0479513227443988
post,stdev_user_max_Positive_Emotion_receptiveness_yeomans,Receptiveness,-0.034357596892112846,0.08120104801496299,0.013571553121715619,-0.04792915001382846
post,max_user_min_forward_flow,Semantic dynamics,0.013132062029407589,0.10541838369269062,0.060946793918604136,-0.04781473188919655
window,mean_user_max_neutral_bert,Sentiment & emotion,-0.05343648142164772,0.11267709657336668,-0.1010189131888858,0.04758243176723808
pre,mean_positivity_zscore_conversation,Sentiment & emotion,0.01587005588039867,0.07802663311516934,-0.031697650139914275,0.04756770602031295
post,max_forward_flow,Semantic dynamics,-0.032366454372496856,0.11405580240490025,0.014814884488285962,-0.047181338860782816
pre,max_conjunction_lexical_wordcount,Lexical (LIWC),-0.3445440996634975,-0.23149286584822026,-0.29781298645900955,-0.04673111320448797
pre,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),0.05466174743697727,0.2767976620335136,0.008347298113143229,0.046314449323834044
post,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,0.03845844218457546,0.0286764739073871,0.0844529709932875,-0.045994528808712035
pre,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,0.15491355272818078,0.0480352428037757,0.2001821318637648,-0.04526857913558402
pre,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),0.11768087317173424,0.21650741007015978,0.07287495227788118,0.04480592089385306
window,max_forward_flow,Semantic dynamics,0.11848758997190864,0.2047605310919012,0.07379322920536023,0.04469436076654841
post,max_argue_lexical_wordcount,Lexical (LIWC),-0.010908991571648768,0.07209310711773037,-0.052685282559798874,0.041776290988150104
post,max_user_max_word_TTR,Volume & form,-0.058484430184890586,0.06615407670358014,-0.09993707309891584,0.04145264291402525
post,mean_user_max_textblob_polarity,Sentiment & emotion,0.061684786675240036,0.010799072554360998,0.02030283354511465,0.04138195313012538
pre,max_tentativeness_lexical_wordcount,Lexical (LIWC),-0.21679567062859767,-0.19778378685217513,-0.1760099823517042,-0.04078568827689347
window,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,0.009498134346804632,0.012868089105866311,0.050181277994849255,-0.04068314364804462
post,stdev_user_max_textblob_subjectivity,Sentiment & emotion,-0.005557488299167896,0.12668128835540965,0.0336287694112761,-0.039186257710444
window,max_relative_lexical_wordcount,Lexical (LIWC),3.110050625685108e-05,0.2152157384749173,0.03909974457392811,-0.039068644067671264
pre,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),-0.2741844184796006,-0.26914645834128076,-0.31318361512161236,0.038999196642011735
pre,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),-0.289651037161006,-0.24999485630174728,-0.3283328519887935,0.038681814827787486
post,gini_coefficient_sum_num_messages,Participation & timing,-0.10498033298943885,0.10264245270566667,-0.06663185021398231,-0.038348482775456535
post,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,0.08508098219947045,-0.03274014677214552,0.12106037448490428,-0.03597939228543383
post,sum_num_chars,Volume & form,-0.04669921627203891,0.06895209058185209,-0.0826305843997383,0.0359313681276994
window,min_user_max_preposition_lexical_wordcount,Lexical (LIWC),-0.09821102857745644,-0.055917938664382966,-0.13398888852193666,0.035777859944480225
post,max_user_min_article_lexical_wordcount,Lexical (LIWC),0.07089042319814143,0.06735056368230226,0.03526817678493661,0.03562224641320482
window,gini_coefficient_sum_num_messages,Participation & timing,0.11336134346987004,0.354540045964317,0.14876498325344478,-0.03540363978357475
post,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,0.062401503897982435,0.005272787380667497,0.09774199511523882,-0.03534049121725638
post,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,0.13823505115678478,-0.02460626736666705,0.1031206169373761,0.03511443421940867
window,mean_positivity_zscore_conversation,Sentiment & emotion,-0.0015524174322219017,-0.01727659975231096,-0.036482713675115123,0.03493029624289322
post,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,-0.01060353416890602,0.038535802812872645,0.02353890204194533,-0.03414243621085135
post,mean_user_mean_positivity_zscore_conversation,Sentiment & emotion,0.008459924329869504,-0.015117237936803623,-0.02563116286983223,0.03409108719970173
window,max_user_min_argue_lexical_wordcount,Lexical (LIWC),0.022366288744312353,0.03267528258665569,-0.011645974019075534,0.03401226276338789
pre,max_positive_affect_lexical_wordcount,Lexical (LIWC),-0.3873978995222091,-0.2982197944756429,-0.3536492752460479,-0.03374862427616121
pre,max_user_max_verbs_lexical_wordcount,Lexical (LIWC),-0.3095032665982157,-0.19343311222997764,-0.34268873111912407,0.03318546452090837
post,max_inclusive_lexical_wordcount,Lexical (LIWC),-0.007898787221807915,0.030044791682234895,0.024679161329307718,-0.032577948551115635
post,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,0.01801848965070404,0.04185090779988174,-0.014268407918216685,0.032286897568920725
post,max_user_min_positive_words_lexical_wordcount,Lexical (LIWC),0.04161275945901628,0.05580386522930001,0.00936521606935311,0.03224754338966317
pre,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),-0.39620360825236434,-0.30584387288333803,-0.3659466686676461,-0.030256939584718257
pre,max_textblob_subjectivity,Sentiment & emotion,-0.3545311649359247,-0.3489278113266476,-0.38383762169129115,0.029306456755366472
post,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),-0.029578474476558536,0.10232675657896473,-0.00043010513992532384,-0.02914836933663321
post,min_textblob_polarity,Sentiment & emotion,0.03729955759782567,-0.10712429936590247,0.008549379351382573,0.028750178246443096
pre,stdev_user_min_info_exchange_zscore_conversation,Semantic dynamics,0.0493043968120238,0.04364947072370868,0.0776743522389871,-0.028369955426963293
window,max_content_word_accommodation_per_conv,Semantic dynamics,0.09345548968982648,0.16204481928992062,0.12151766730976925,-0.02806217761994277
pre,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,-0.08543122875090128,-0.08256627568258469,-0.060133271484654624,-0.02529795726624666
post,stdev_user_max_num_chars,Volume & form,0.02755926650085282,0.04632519841182527,0.05235481947473477,-0.02479555297388195
post,stdev_user_min_neutral_bert,Sentiment & emotion,0.02499014308918527,0.09233961628605176,0.0008730153379987454,0.024117127751186525
pre,min_user_max_certainty_rocklage,Sentiment & emotion,0.02421404363119224,0.11886227155201012,0.04825279419625178,-0.024038750565059542
pre,max_adverbs_lexical_wordcount,Lexical (LIWC),-0.3286800847732301,-0.24495463683990215,-0.35184819356554103,0.02316810879231096
post,max_user_min_textblob_subjectivity,Sentiment & emotion,0.09011197545911598,0.07255115543709721,0.06756780975507984,0.02254416570403614
pre,max_positive_words_lexical_wordcount,Lexical (LIWC),-0.3333817265365114,-0.2650185231373511,-0.35504932314162363,0.02166759660511225
post,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),0.02231378666592201,0.042706967971674746,0.04390226244652804,-0.02158847578060603
window,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),0.14828174075574013,0.17520898270284346,0.1271356600435959,0.021146080712144244
window,mean_info_exchange_zscore_conversation,Semantic dynamics,-0.037840272315593,0.027214565550357613,-0.01686834727610254,-0.02097192503949046
pre,stdev_user_max_Positive_Emotion_receptiveness_yeomans,Receptiveness,-0.3529919873149738,-0.29322945980928006,-0.33202745123079425,-0.02096453608417953
window,max_positivity_zscore_conversation,Sentiment & emotion,0.11335428263914345,0.1777399487039255,0.09251209053817752,0.020842192100965926
window,min_neutral_bert,Sentiment & emotion,-0.1980793841399696,-0.1697360263633707,-0.21876621305986174,0.020686828919892153
post,mean_user_max_forward_flow,Semantic dynamics,-0.046553574634879184,0.1450327210731219,-0.026157365293193284,-0.0203962093416859
post,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),-0.037382754713142174,0.020265841335794416,-0.05746745441973371,0.020084699706591533
pre,min_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),0.15354164313669022,0.31624879912109943,0.13350100317549826,0.02004063996119196
post,max_user_min_argue_lexical_wordcount,Lexical (LIWC),0.06643592539662183,0.04620529448124652,0.04649950333952921,0.019936422057092618
pre,max_user_min_textblob_subjectivity,Sentiment & emotion,-0.20018421507401665,-0.17837903633116928,-0.18073667079560393,-0.01944754427841272
post,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,0.08314840293299418,-0.000831649548722127,0.06397460092923461,0.019173802003759566
post,mean_positivity_zscore_conversation,Sentiment & emotion,0.0006609362645960997,-0.016075708076566397,-0.01850140310440127,0.019162339368997368
post,mean_user_min_forward_flow,Semantic dynamics,0.039407442707242085,0.14269272960355864,0.020510133116159505,0.01889730959108258
pre,mean_user_max_neutral_bert,Sentiment & emotion,-0.11953584714612576,0.06687102737246614,-0.10065505279083635,-0.018880794355289415
window,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,-0.014140265300267513,-0.12165623640564835,-0.032868767841897684,0.018728502541630172
pre,max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),-0.3092948050195494,-0.22891719984895373,-0.32797444008066984,0.018679635061120414
pre,stdev_user_min_forward_flow,Semantic dynamics,-0.19213919804246077,-0.18725420204535898,-0.21033064540500307,0.0181914473625423
pre,stdev_user_max_verbs_lexical_wordcount,Lexical (LIWC),-0.2797767280380022,-0.25416220512603016,-0.29770251941467174,0.017925791376669553
pre,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),-0.278986015715026,-0.29439517397722326,-0.26166145523800793,-0.01732456047701808
pre,discursive_diversity,Semantic dynamics,-0.3105694761802219,-0.3041673800257509,-0.2933041889224738,-0.01726528725774812
post,stdev_user_min_certainty_rocklage,Sentiment & emotion,0.006447461790210737,0.057091294429460114,-0.009849518900426383,0.01629698069063712
post,max_relative_lexical_wordcount,Lexical (LIWC),-0.08773446086563505,0.08086391557680923,-0.10267206128648312,0.014937600420848074
window,max_social_lexical_wordcount,Lexical (LIWC),0.1300502208595761,0.16549124394594086,0.11721195940229592,0.012838261457280176
post,max_article_lexical_wordcount,Lexical (LIWC),-0.01078027721956926,0.08187393308668939,0.0015757465309096125,-0.012356023750478872
