block,stage,feature,family,n_game_rounds,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
post,opening,gini_coefficient_sum_num_chars,Participation & timing,204,0.02707418227065495,0.013775397639384642,0.005530143384693653,0.048618221156616244,0.04130511570153727,0.00023525850339039476,0.019292869415679093,0.06331736198739545,0.06573585086497173,False
post,opening,min_user_max_positivity_zscore_chats,Sentiment & emotion,204,-0.02368907782053944,0.014086253756779656,-0.04260096181632776,-0.004777193824751121,,,,,0.06573585086497173,False
post,opening,max_adverbs_lexical_wordcount,Lexical (LIWC),204,0.024704966655982145,0.015100358053451278,0.004778390857437,0.04463154245452729,0.010103935934716299,0.4303607390956802,-0.015008910734537383,0.03521678260396998,0.06856378791837336,False
post,opening,max_present_tense_lexical_wordcount,Lexical (LIWC),204,0.024467446689379363,0.016335756656940776,0.004497102944122949,0.04443779043463578,0.016809704059971335,0.14047760792988367,-0.005541777538489064,0.039161185658431734,0.07034361798362301,False
post,opening,within_person_disc_range,Semantic dynamics,204,0.027412099012045995,0.016896880790039252,0.004922359473215253,0.04990183855087674,0.03520863717556697,0.0008307449412760348,0.014562141072114999,0.05585513327901895,0.07034361798362301,False
post,opening,min_neutral_bert,Sentiment & emotion,204,-0.02471925065515863,0.016963702412291354,-0.04501201411974823,-0.0044264871905690326,-0.017714294057376696,0.1801999658402017,-0.04362157903457767,0.008192990919824276,0.07034361798362301,False
post,opening,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),204,0.024827872993580725,0.01830378647665891,0.004203378241369817,0.04545236774579163,0.025868849239033515,0.03179623760648155,0.002253157739410115,0.049484540738656914,0.07034361798362301,False
post,opening,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),204,0.02772590079795015,0.018410949340178895,0.004672845591783527,0.050778956004116776,0.030782682550489483,0.004836368703769492,0.009370822975597989,0.05219454212538098,0.07034361798362301,False
post,opening,max_positivity_zscore_chats,Sentiment & emotion,204,0.024540349073512602,0.018539753501258624,0.004113519511838217,0.04496717863518698,,,,,0.07034361798362301,False
post,opening,max_neutral_bert,Sentiment & emotion,204,0.023211592263129213,0.01854142038340021,0.0038905155498610774,0.04253266897639735,0.03756400181939076,0.0010237270253786825,0.015144450806017923,0.059983552832763604,0.07034361798362301,False
post,opening,stdev_user_max_forward_flow,Semantic dynamics,204,0.02293346258520355,0.018962886969241897,0.003775839183890163,0.04209108598651694,0.02858596278836555,0.007918510759081782,0.007487512780109382,0.04968441279662172,0.07034361798362301,False
post,opening,max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),204,0.02558035032638132,0.019378248702172876,0.004137730702443561,0.04702296995031908,0.01730214975303795,0.1566940069805357,-0.006642005699249321,0.041246305205325226,0.07034361798362301,False
post,opening,stdev_user_max_num_chars,Volume & form,204,0.02536271266986862,0.019679464554942152,0.004049934032815918,0.04667549130692132,0.03202502471791244,0.005839253275094523,0.009255595087950208,0.054794454347874666,0.07034361798362301,False
post,opening,max_user_min_insight_lexical_wordcount,Lexical (LIWC),204,0.01758665556707191,0.021694007310929377,0.0025718604122085768,0.032601450721935245,-0.015219045970658797,0.26946741460311596,-0.0422307778760733,0.011792685934755708,0.07592902558825282,False
post,opening,max_user_min_first_person_singular_lexical_wordcount,Lexical (LIWC),204,0.020959214087569976,0.02256283960382153,0.002947953954239347,0.03897047422090061,0.013692004180938036,0.21865056473444366,-0.008123543441779391,0.03550755180365546,0.07735830721310238,False
post,opening,min_user_max_neutral_bert,Sentiment & emotion,204,-0.02164229398842202,0.024570848387893675,-0.04051085983458251,-0.0027737281422615286,0.0004437876375636349,0.9723175478159426,-0.024621439085744063,0.025509014360871333,0.08241108971946955,False
post,opening,max_user_min_First_Person_Plural_receptiveness_yeomans,Receptiveness,204,0.016640282731102823,0.025017652236267538,0.002087644498372558,0.03119292096383309,0.011053050911953648,0.3186000023461639,-0.010668331972707905,0.0327744337966152,0.08241108971946955,False
post,opening,min_user_max_negative_bert,Sentiment & emotion,204,-0.021646508261482948,0.02773461379328349,-0.04092228865387617,-0.002370727869089727,-0.00877461558515918,0.496342721229468,-0.03405619218862963,0.01650696101831127,0.0896041368706082,False
post,opening,min_textblob_polarity,Sentiment & emotion,204,-0.022615169015314983,0.02897147168220111,-0.0429116269332054,-0.0023187110974245626,0.001918551635970646,0.8599028759165053,-0.01938648492746784,0.02322358819940913,0.09183409891716579,False
post,opening,max_money_lexical_wordcount,Lexical (LIWC),204,0.020929303254430612,0.030555326145917067,0.001962974845649248,0.03989563166321197,0.03781776499300539,1.9065931235599285e-05,0.020481674464363983,0.0551538555216468,0.09366131196418749,False
post,opening,max_user_min_first_person_lexical_wordcount,Lexical (LIWC),204,0.018211090328001948,0.030662929512085192,0.0016973700791061037,0.03472481057689779,0.023013985662127298,0.05567931821274478,-0.0005583720953148442,0.04658634341956944,0.09366131196418749,False
post,opening,turn_taking_index,Participation & timing,204,0.022232751988495187,0.031568697085227776,0.0019635206611260322,0.04250198331586434,0.03673472135797649,0.0013220097983602569,0.014313302406440482,0.059156140309512495,0.09422505952378665,False
post,opening,max_First_Person_Plural_receptiveness_yeomans,Receptiveness,204,0.019477841152632017,0.0319692166241419,0.0016785355335231927,0.03727714677174084,0.023499509623028707,0.01893363490930969,0.003873847142015035,0.043125172104042375,0.09422505952378665,False
post,opening,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,204,0.019029616148075395,0.03324892224937176,0.0015114236069580789,0.03654780868919271,0.0033689111354220144,0.7695971375225815,-0.01917428343558808,0.025912105706432105,0.09630722306714579,False
post,opening,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,204,0.021020862169726477,0.03512020483608224,0.001466650027519712,0.040575074311933246,0.003898986478129661,0.7295310746107135,-0.01820336175465336,0.02600133471091268,0.09705147747372632,False
post,opening,min_negative_bert,Sentiment & emotion,204,-0.02331998992611313,0.03521197935153152,-0.04502381037995613,-0.0016161694722701299,-0.024159369172817937,0.044105499649892424,-0.04768120325007777,-0.0006375350955581081,0.09705147747372632,False
post,opening,max_first_person_singular_lexical_wordcount,Lexical (LIWC),204,0.021652012829681537,0.03523892932081729,0.0014976041885507857,0.04180642147081229,0.020637640032385017,0.0866553810964114,-0.0029710547665851607,0.04424633483135519,0.09705147747372632,False
post,opening,stdev_user_max_adverbs_lexical_wordcount,Lexical (LIWC),204,0.02353744986842262,0.03886352397502722,0.001204032770677363,0.04587086696616788,0.01225593319575994,0.29501824238126173,-0.010683075348728043,0.035194941740247926,0.10530761335168666,False
post,opening,gini_coefficient_sum_num_messages,Participation & timing,204,0.022897825615549233,0.04019527253793207,0.0010242017751279121,0.04477144945597056,0.02909679729562422,0.005333281365088034,0.00862840658471915,0.04956518800652929,0.10664867729728413,False
post,opening,stdev_user_min_positive_affect_lexical_wordcount,Lexical (LIWC),204,0.020124556401264905,0.04095672635969166,0.0008270873441253643,0.039422025458404446,0.03526286666385673,0.0057969215270761,0.010212981670517242,0.06031275165719622,0.10664867729728413,False
post,opening,max_achievement_lexical_wordcount,Lexical (LIWC),204,0.017869426484783728,0.0412628810971635,0.0007084695004347039,0.03503038346913275,0.04105749317495988,3.070095599508e-05,0.021751524858145747,0.06036346149177402,0.10664867729728413,False
post,opening,stdev_user_max_negative_bert,Sentiment & emotion,204,0.02327465302567655,0.04248115687741392,0.0007894245744892482,0.045759881476863856,0.01570499336589306,0.16441197091160764,-0.006433636820453538,0.03784362355223966,0.10813385386978089,False
post,opening,incongruent_modulation,Semantic dynamics,204,0.016739776109220637,0.04475028159938028,0.00039226576613312497,0.03308728645230815,0.01968388643844937,0.04818668717151716,0.0001569590329587936,0.03921081384393995,0.1122096613238192,False
post,opening,max_first_person_lexical_wordcount,Lexical (LIWC),204,0.020158502151538263,0.052082970105825216,-0.0001817858758492788,0.040498790178925805,0.03680767726168883,0.0007092917218186305,0.015501555366164974,0.05811379915721268,0.128675573202627,False
post,opening,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),204,0.014524494458936206,0.06017816032995666,-0.0006219262627344402,0.02967091518060685,0.00961315545328234,0.3486642977706619,-0.010491171221880705,0.029717482128445386,0.1465207381946771,False
post,opening,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),204,0.02153925615292023,0.0643180334462178,-0.0012806769377791821,0.044359189243619646,0.014963609939683598,0.11312304560122845,-0.0035479974511842503,0.03347521733055145,0.1543632802709227,False
post,opening,max_function_word_accommodation,Semantic dynamics,204,0.015448030072789016,0.06653858344023346,-0.0010540109851788458,0.031950071130756874,0.003455811316577056,0.8096229192470246,-0.02465923123496444,0.03157085386811855,0.15573953629640697,False
post,opening,stdev_user_min_Positive_Emotion_receptiveness_yeomans,Receptiveness,204,0.018348000434878702,0.06674551555560299,-0.001266779682805294,0.0379627805525627,0.0066688008927361635,0.6102615635903896,-0.018974923450412524,0.03231252523588485,0.15573953629640697,False
post,opening,max_user_min_num_all_caps,Volume & form,204,0.01423999038712468,0.06900147974694908,-0.0011085103138310532,0.029588491088080413,-0.0008428553738708787,0.9626315804282122,-0.03610247487339015,0.0344167641256484,0.15867087441704977,False
post,opening,max_user_min_certainty_lexical_wordcount,Lexical (LIWC),204,0.01756643867175404,0.06989074230274811,-0.0014279578325142143,0.036560835176022294,0.029947201322667892,0.004288369259710803,0.009396527245941602,0.05049787539939418,0.15867087441704977,False
post,opening,max_content_word_accommodation_per_conv,Semantic dynamics,204,0.016832321917199168,0.07415332286155368,-0.001642992744792366,0.0353076365791907,0.033379490748828275,0.0007935778973081909,0.013879606798955849,0.0528793746987007,0.16610344320988024,False
post,opening,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,204,0.019368756272585066,0.07568642564907467,-0.0020028850276990195,0.04074039757286915,0.003485956746034184,0.776165757997447,-0.020544601815536342,0.02751651530760471,0.16730683564532295,False
post,opening,max_article_lexical_wordcount,Lexical (LIWC),204,0.02177189610467138,0.07755362684695333,-0.0024041229863007683,0.045947915195643535,0.01672170265746195,0.1530134732822614,-0.006213687313919039,0.03965709262884294,0.16920791312062544,False
post,opening,max_time_diff,Participation & timing,204,0.016734011636863177,0.0791866451754776,-0.0019498175251161619,0.03541784079884251,0.010110271520646584,0.5321516950636977,-0.021608924089169118,0.04182946713046229,0.17055585114718252,False
post,opening,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),204,0.018390882482920097,0.08098473992405424,-0.0022655369999234204,0.039047301965763614,0.026017904008598772,0.03921047669855794,0.0012871248028967115,0.05074868321430083,0.17222071274988748,False
post,opening,max_argue_lexical_wordcount,Lexical (LIWC),204,0.013419132621255606,0.0837244238749859,-0.001788397253818819,0.02862666249633003,0.027194264388310505,0.01300364254929902,0.005734171420648037,0.04865435735597297,0.1758212901374704,False
post,opening,max_user_min_content_word_accommodation_per_conv,Semantic dynamics,204,0.016751151045349442,0.08521968766846975,-0.0023240257325432764,0.03582632782324216,0.022453864380027794,0.026969646732269384,0.0025580126368576067,0.04234971612319798,0.1767519447938632,False
post,opening,max_user_min_first_person_plural_lexical_wordcount,Lexical (LIWC),204,0.014154507572401158,0.08692247982121334,-0.002051447223774615,0.03036046236857693,0.004352967301388837,0.7074030609838609,-0.01837714337340498,0.027083077976182653,0.17808508060931516,False
post,opening,max_positive_words_lexical_wordcount,Lexical (LIWC),204,0.01682892844835418,0.09060939878993644,-0.002663006544981538,0.0363208634416899,0.019662482567381387,0.18953984384276834,-0.009712116134700556,0.04903708126946333,0.1834021565868593,False
post,opening,mean_user_max_verbs_lexical_wordcount,Lexical (LIWC),204,0.018315193440049275,0.09519491254580904,-0.003198007984542277,0.03982839486464083,0.0004874908541033923,0.9726078388996153,-0.0273380099563155,0.028312991664522284,0.1887115189388931,False
post,opening,min_user_max_textblob_polarity,Sentiment & emotion,204,-0.017144743889954975,0.0954790423202733,-0.037300410065974815,0.003010922286064869,-0.004720750470249372,0.7000307102571317,-0.0287358165268089,0.01929431558631016,0.1887115189388931,False
post,opening,mean_user_max_num_chars,Volume & form,204,0.021539473144235658,0.09791317102286183,-0.003968180756765239,0.04704712704523656,-0.0032312269719389566,0.8234811759138646,-0.03162183950188628,0.025159385558008365,0.19127224106791615,False
post,opening,max_negative_bert,Sentiment & emotion,204,0.01648000727276143,0.10297870056369376,-0.003329014820264039,0.0362890293657869,0.01471369279451751,0.2415343251740364,-0.009910012824756136,0.03933739841379116,0.19885542177816726,False
post,opening,mean_user_max_present_tense_lexical_wordcount,Lexical (LIWC),204,0.017359708151936677,0.10515504685246188,-0.003638348182526844,0.0383577644864002,0.0008861651122638106,0.9428731170444703,-0.023351496228409555,0.025123826452937176,0.20075054399106357,False
post,opening,max_certainty_rocklage,Sentiment & emotion,204,0.014890705880569066,0.10949350842554416,-0.0033446733666409843,0.03312608512777912,0.02979486908557356,0.001185749985586197,0.011783850969575245,0.047805887201571876,0.20668437545495977,False
post,opening,team_burstiness,Participation & timing,204,0.01528067194651625,0.11933416948229163,-0.003947665742891855,0.034509009635924355,0.009821348607643884,0.4023515426502655,-0.01316506875006063,0.0328077659653484,0.22275711636694437,False
post,opening,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),204,0.014035036147986145,0.12501034824978152,-0.0038963577377028186,0.03196643003367511,0.010059395442986483,0.39534536589274694,-0.013136956175160495,0.03325574706113346,0.2307883352303659,False
post,opening,mean_user_max_textblob_polarity,Sentiment & emotion,204,0.014948974317311348,0.1276090421245645,-0.004281453893281946,0.03417940252790464,0.026091343364401894,0.05901596002188243,-0.0009934434893659957,0.05317613021816978,0.23138139221203996,False
post,opening,max_cognitive_mech_lexical_wordcount,Lexical (LIWC),204,0.017971889761282805,0.12808612783166498,-0.0051761870205228495,0.04111996654308846,0.02762637775526968,0.029364458055068644,0.0027720084847867484,0.052480747025752617,0.23138139221203996,False
post,opening,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,204,0.01696742033003607,0.13091722594158509,-0.005048897555113209,0.038983738215185346,0.013287927825462703,0.2322133501329222,-0.008511994195014926,0.035087849845940336,0.23397972295942865,False
post,opening,max_user_min_argue_lexical_wordcount,Lexical (LIWC),204,0.011397069691827542,0.13352137744141682,-0.003491262284854822,0.026285401668509907,0.013498957921036246,0.18207734235053963,-0.00632848984988435,0.03332640569195684,0.23612201484376868,False
post,opening,max_user_min_certainty_rocklage,Sentiment & emotion,204,0.013663554885055725,0.13529878892822075,-0.004267182880548694,0.03159429265066015,0.02232661420655238,0.013968509789153214,0.0045243054790910925,0.04012892293401367,0.23677288062438634,False
post,opening,max_certainty_lexical_wordcount,Lexical (LIWC),204,0.017586634065393934,0.13848086586415564,-0.005680205646341092,0.04085347377712896,0.04631901305634112,4.769341497796153e-06,0.02647424288474317,0.06616378322793906,0.23984314912554794,False
post,opening,max_user_min_positive_words_lexical_wordcount,Lexical (LIWC),204,0.013788872035434684,0.14009804810970486,-0.004528341080427576,0.03210608515129694,0.007688858529287541,0.570762590848066,-0.018892763625500374,0.034270480684075455,0.24016808247377974,False
post,opening,max_positivity_zscore_conversation,Sentiment & emotion,204,0.015013630222309803,0.14406338386274967,-0.005129896866641854,0.035157157311261455,0.025907298553008915,0.013406148509381146,0.005372884005282966,0.04644171310073486,0.24447119685799942,False
post,opening,max_First_Person_Single_receptiveness_yeomans,Receptiveness,204,0.014956629943510664,0.14821164416479451,-0.0053178828205412455,0.03523114270756257,0.016815107591725883,0.1431417565773224,-0.0056935707736828454,0.03932378595713461,0.24899556219685479,False
post,opening,stdev_user_max_certainty_rocklage,Sentiment & emotion,204,0.014012376643976886,0.15616340516650115,-0.005354293708273346,0.03337904699622712,0.036691245010007534,6.133913036006158e-05,0.01874695535962005,0.054635534660395016,0.25975695116804154,False
post,opening,stdev_user_min_certainty_rocklage,Sentiment & emotion,204,0.013065374487601245,0.16296302353003467,-0.0052890687698627405,0.031419817745065234,0.025644201836024616,0.019578454567692773,0.0041126641830041034,0.04717573948904513,0.2684096858141748,False
post,opening,max_positive_affect_lexical_wordcount,Lexical (LIWC),204,0.01569166264238836,0.16923704398715678,-0.006681219111829888,0.03806454439660661,0.0387619199457704,0.003233491634356446,0.012961677918782923,0.06456216197275788,0.27603712028973143,False
post,opening,max_user_min_positivity_zscore_conversation,Sentiment & emotion,204,0.012883960045771164,0.17328923789491768,-0.0056604339367841115,0.031428354028326444,-1.6655095710228773e-05,0.9988217193563542,-0.02212144462323995,0.022088134431819492,0.2799287689071747,False
post,opening,stdev_user_max_dale_chall_score,Volume & form,204,0.011395953255994113,0.23440983850849673,-0.007388095553471049,0.030180002065459274,0.02672208091533513,0.006345662690035402,0.007532878913565275,0.04591128291710499,0.3738840979743058,False
post,opening,max_user_min_percept_lexical_wordcount,Lexical (LIWC),204,0.008835011558606276,0.2359030618171215,-0.005774336293668577,0.02344435941088113,0.02397009257385069,0.02803807563281271,0.002583749444061239,0.04535643570364015,0.3738840979743058,False
post,opening,min_certainty_rocklage,Sentiment & emotion,204,-0.010337635480550972,0.2438265390807356,-0.02772229249169244,0.007047021530590496,-0.0036301055571436786,0.8018468233067677,-0.0319810050088844,0.02472079389459704,0.3790944617399668,False
post,opening,max_num_all_caps,Volume & form,204,0.01015278390177517,0.24491652411447074,-0.006960510039310388,0.02726607784286073,0.005456641078006909,0.7403628206620101,-0.02681763208058854,0.03773091423660236,0.3790944617399668,False
post,opening,max_user_max_word_TTR,Volume & form,204,0.007331255285722061,0.24800528985834125,-0.0051071949717195145,0.019769705543163638,,,,,0.3790944617399668,False
post,opening,min_user_max_certainty_rocklage,Sentiment & emotion,204,-0.008862609914347855,0.2482166118535497,-0.023905926686984387,0.006180706858288677,-0.01283007539274041,0.1388955308428852,-0.029821902723290796,0.004161751937809977,0.3790944617399668,False
post,opening,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),204,0.0152820277766581,0.25922611060664913,-0.011266133845808003,0.0418301893991242,0.03557045178699881,0.00826336267355045,0.009173721526125861,0.06196718204787176,0.3923422214587122,False
post,opening,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,204,-0.010122258766826757,0.2715200392805106,-0.028165024718040256,0.007920507184386742,0.011216817105193282,0.44421743458627694,-0.01751775330360503,0.03995138751399159,0.4072800589207659,False
post,opening,max_past_tense_lexical_wordcount,Lexical (LIWC),204,0.009867839522365966,0.31175816661708,-0.00925213089097041,0.028987809935702342,0.020326309938787843,0.06458818409619038,-0.0012303596511318536,0.04188297952870754,0.4634988671829154,False
post,opening,mean_positivity_zscore_conversation,Sentiment & emotion,204,0.010025801369438765,0.3258511604534694,-0.00997431181681013,0.03002591455568766,-0.019660916193527743,0.013295484623058604,-0.0352257400305688,-0.0040960923564866795,0.4762815757442831,False
post,opening,max_user_min_word_TTR,Volume & form,204,0.006445870540679652,0.3260260786344795,-0.006417416444900593,0.019309157526259897,0.015421601599325978,0.001438243183409253,0.005937110752922702,0.024906092445729253,0.4762815757442831,False
post,opening,max_insight_lexical_wordcount,Lexical (LIWC),204,0.010331539922467454,0.33314647388922936,-0.010591728031177805,0.03125480787611271,0.0013947370992607386,0.9192815195642309,-0.025580464674045494,0.02836993887256697,0.48248799666715975,False
post,opening,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),204,0.011090325416955895,0.34037173929044284,-0.011708008518338846,0.03388865935225063,0.009602969933103861,0.5076602872165981,-0.01880743667462174,0.038013376540829466,0.48873890769909745,False
post,opening,min_user_max_mimicry_bert,Semantic dynamics,204,0.009085098543652834,0.390565579938985,-0.011654045524548143,0.02982424261185381,0.01180902586119181,0.2831331756456391,-0.009755405200886073,0.03337345692326969,0.5560594697436397,False
post,opening,max_info_exchange_zscore_conversation,Semantic dynamics,204,0.01000249414721173,0.40167607080684986,-0.013374311854241601,0.03337930014866506,0.010245974249508679,0.38805189163756537,-0.013019517214450122,0.033511465713467484,0.5647062326054068,False
post,opening,max_user_min_function_word_accommodation,Semantic dynamics,204,0.007641928080035339,0.4033615947181477,-0.010282100860074393,0.02556595702014507,-0.01110735837034382,0.4502530000851499,-0.039942080826784465,0.017727364086096823,0.5647062326054068,False
post,opening,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,204,-0.006968367276445363,0.42547353183898995,-0.024105648106758634,0.010168913553867908,0.0069201761631918985,0.6049803478919704,-0.019301664399653563,0.03314201672603736,0.5907401103219034,False
post,opening,max_tentativeness_lexical_wordcount,Lexical (LIWC),204,0.009233397061677494,0.4347994747271129,-0.013938186441983,0.032404980565337985,0.0015771064391301229,0.9073622093865861,-0.02498617439658235,0.028140387274842596,0.5987402602799587,False
post,opening,max_exclusive_lexical_wordcount,Lexical (LIWC),204,0.008450502595308964,0.44904003728362096,-0.013428390308697045,0.030329395499314973,0.01468455165579877,0.2506824565584064,-0.010371041152011543,0.03974014446360909,0.6133229777532384,False
post,opening,mean_user_min_textblob_polarity,Sentiment & emotion,204,0.007184795576754582,0.46898352039455593,-0.012261801424305226,0.02663139257781439,0.0279075112974295,0.00867988513890545,0.007065613053898825,0.04874940954096017,0.6280237568095789,False
post,opening,min_user_max_preposition_lexical_wordcount,Lexical (LIWC),204,-0.004777303985668273,0.46919366604118884,-0.017713822330834045,0.008159214359497497,-0.021367502632739184,0.06720002960254202,-0.04424832032216376,0.0015133150566853937,0.6280237568095789,False
post,opening,mean_user_mean_info_exchange_zscore_conversation,Semantic dynamics,204,0.00718893402258371,0.47344384712714227,-0.012465561746170997,0.026843429791338417,-0.006316225378747167,0.42759548960035443,-0.021921130876481097,0.009288680118986762,0.6280237568095789,False
post,opening,max_user_min_info_exchange_zscore_conversation,Semantic dynamics,204,0.006803712252519904,0.47511882328159805,-0.011868218901849033,0.02547564340688884,-0.003159035818977026,0.8112127591817694,-0.02908028745791638,0.02276221581996233,0.6280237568095789,False
post,opening,min_user_max_social_lexical_wordcount,Lexical (LIWC),204,-0.00858496549725482,0.47849429090253626,-0.03232645960456478,0.01515652861005514,-0.03203310259299099,0.01325545957599291,-0.05738151096203305,-0.006684694223948937,0.6280237568095789,False
post,opening,variance_in_DD,Semantic dynamics,204,-0.006953392651955981,0.5200114676267669,-0.028137617371653153,0.01423083206774119,0.014327400604676119,0.10663586450828774,-0.003076494323969045,0.03173129553332128,0.6772242369092777,False
post,opening,min_user_max_time_diff,Participation & timing,204,-0.005752445891664636,0.5326155782153188,-0.023820164548013157,0.012315272764683884,0.0043366740210876095,0.6561924680408149,-0.014756273975449052,0.02342962201762427,0.6883032087705658,False
post,opening,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),204,0.005414422900896582,0.5464243865244602,-0.01218067507699553,0.023009520878788693,-0.010106718947314276,0.45595266064845386,-0.036676892314795845,0.01646345442016729,0.7007579918786971,False
post,opening,mean_user_max_neutral_bert,Sentiment & emotion,204,0.0054414446131941935,0.5651463266962873,-0.013099530818259833,0.02398242004464822,0.021244244019063163,0.0750381068863255,-0.0021448245822324845,0.044633312620358814,0.7192771430680021,False
post,opening,min_info_exchange_zscore_conversation,Semantic dynamics,204,-0.004885613190714344,0.5877428657381089,-0.022549241183612772,0.012778014802184084,0.006934480675433688,0.48615276589523904,-0.012580933568731991,0.026449894919599367,0.742412040932348,False
post,opening,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,204,0.00430732714818878,0.594445610521086,-0.011549413652443212,0.020164067948820773,-0.00840314389930083,0.5590396007373046,-0.036591992024501446,0.019785704225899786,0.7446712658607537,False
post,opening,max_dale_chall_score,Volume & form,204,0.0057857603825600575,0.59839655292382,-0.015743981630068498,0.027315502395188613,0.01888805278054042,0.07211087420747389,-0.0016966576813762305,0.03947276324245707,0.7446712658607537,False
post,opening,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),204,0.005110120248394407,0.6121445024086648,-0.014644043861896232,0.024864284358685047,0.021286309864447288,0.05549185235988138,-0.0004997420644433752,0.043072361793337954,0.7512278636363615,False
post,opening,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,204,0.00399021049954403,0.6126084364177472,-0.011454863370777765,0.019435284369865826,0.01554127551120548,0.15613225733527186,-0.005936887729451912,0.03701943875186287,0.7512278636363615,False
post,opening,min_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),204,-0.004327137759461596,0.6391750696870899,-0.022416055150268833,0.01376177963134564,-0.02808924594871622,0.04455070945313372,-0.05549463079011921,-0.0006838611073132321,0.7738652933881491,False
post,opening,max_social_lexical_wordcount,Lexical (LIWC),204,0.004184974334004199,0.640281403458052,-0.013367570991193288,0.021737519659201683,0.004986911675805587,0.6493124727409101,-0.016508119380714323,0.026481942732325493,0.7738652933881491,False
post,opening,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),204,0.006010538123364523,0.6451786827700895,-0.019572953746806072,0.03159402999353512,-0.01940245281781438,0.08533439257195738,-0.041504883708638196,0.002699978073009441,0.7742144193241074,False
post,opening,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,204,0.003620951918437948,0.6576512326917445,-0.01239349533361343,0.019635399170489325,0.002671551219855524,0.8370335007865941,-0.022785000870112752,0.0281281033098238,0.7829958152805322,False
post,opening,max_conjunction_lexical_wordcount,Lexical (LIWC),204,0.004844855954316096,0.6618178914871164,-0.016864429837501457,0.02655414174613365,0.025804731190373208,0.017610382867588887,0.004497854211193159,0.04711160816955326,0.7829958152805322,False
post,opening,min_user_max_textblob_subjectivity,Sentiment & emotion,204,0.00418105882756294,0.6798817176897014,-0.015678944373493098,0.024041062028618977,0.0026140094797866666,0.8425447640024607,-0.02317826651276484,0.028406285472338172,0.7987421578452436,False
post,opening,min_user_max_verbs_lexical_wordcount,Lexical (LIWC),204,-0.003907386141673113,0.6959065493086212,-0.02350133429007008,0.015686562006723855,-0.019743633664146724,0.15188608781778934,-0.04674955157561254,0.00726228424731909,0.8118909741933914,False
post,opening,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),204,0.0042018991259682534,0.7272041458536604,-0.019406072264520367,0.027809870516456878,-0.01771727921020652,0.114969918271585,-0.039747663672843395,0.0043131052524303555,0.836055129499763,False
post,opening,mean_user_max_positivity_zscore_chats,Sentiment & emotion,204,0.0032208678315554795,0.7285290516981396,-0.014967251601509263,0.021408987264620222,,,,,0.836055129499763,False
post,opening,min_user_max_num_chars,Volume & form,204,0.004589889898848527,0.7315482383122927,-0.021632466768896838,0.03081224656659389,-0.03192218535196039,0.013494731851516917,-0.05724818315976941,-0.006596187544151373,0.836055129499763,False
post,opening,mean_user_min_certainty_rocklage,Sentiment & emotion,204,-0.0029753168044249004,0.7521094743997128,-0.021437707775612564,0.015487074166762763,0.004812444287585015,0.6272451897102138,-0.014611081066652647,0.024235969641822674,0.852119215159349,False
post,opening,min_user_max_positivity_zscore_conversation,Sentiment & emotion,204,-0.0029289406365956977,0.755748589635375,-0.02138345849092405,0.015525577217732654,-0.005519310696828865,0.6436343028735737,-0.02890258358998605,0.01786396219632832,0.852119215159349,False
post,opening,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,204,0.0023156446497803046,0.76608512184212,-0.012940107911428318,0.017571397210988927,-0.0058000653701771356,0.6806557241892257,-0.033421030646146786,0.021820899905792515,0.8530107277846667,False
post,opening,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,204,0.0026474081471368344,0.7666941660445517,-0.01484093954582132,0.02013575584009499,-0.005898538431415308,0.594821701854544,-0.027635242279026823,0.015838165416196207,0.8530107277846667,False
post,opening,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,204,-0.002782252439386318,0.7878979486581774,-0.023050946608659726,0.01748644172988709,-0.010819197043448369,0.3580819521290656,-0.03389279412024736,0.012254400033350616,0.8708345748327224,False
